SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
582,18664,7295,42395,197.0087,88.6116
583,18670,7295,42395,196.1564,88.6017
584,18689,7295,42395,195.9081,88.6017
585,18693,7295,42395,195.8989,88.6017
586,18703,7295,42395,195.8938,87.3470
587,18707,7295,42395,193.4005,87.3470
588,18726,7295,42395,193.3251,87.3442
589,18729,7295,42395,193.0617,87.3442
590,18741,7295,42395,188.4573,87.3423
591,18803,7295,42395,187.6562,87.2303
592,18808,7295,42395,187.5496,87.2301
593,18816,7295,42395,184.7391,87.2290
594,18822,7295,42395,184.7355,87.2279
595,18851,7295,42395,184.5324,87.2234
596,18868,7295,42395,184.5147,87.2234
597,18886,7295,42395,184.4998,87.2234
598,18896,7295,42395,184.4676,87.2216
599,18904,7295,42395,184.4608,87.2205
600,18955,7295,42395,184.4577,87.2096
601,18973,7295,42395,184.4163,87.2077
602,18987,7295,42395,184.4074,87.2059
603,19025,7295,42395,184.3985,87.1967
604,19059,7295,42395,184.3629,87.1874
605,19063,7295,42395,184.0115,87.1763
606,19100,7295,42395,183.8880,87.1763
607,19112,7295,42395,183.6340,87.1707
608,19147,7295,42395,183.6199,87.1607
609,19154,7295,42395,183.5920,87.1596
610,19157,7295,42395,183.5891,87.1596
611,19160,7295,42395,183.4766,87.1596
612,19179,7295,42395,183.4144,87.1540
613,19186,7295,42395,183.4000,87.1528
614,19223,7295,42395,183.3957,87.1415
615,19244,7295,42395,183.3628,87.1347
616,19283,7295,42395,183.3425,87.1209
617,19336,7295,42395,183.3072,86.9968
618,19348,7295,42395,183.1042,86.0601
619,19355,7295,42395,181.2341,86.0601
620,19356,7295,42395,181.0047,86.0601
621,19409,7295,42395,177.2778,86.0571
622,19432,7295,42395,176.9346,86.0569
623,19434,7295,42395,176.3735,86.0567
624,19470,7295,42395,175.6928,86.0567
625,19475,7295,42395,175.0830,86.0539
626,19487,7295,42395,174.8518,85.8115
627,19513,7295,42395,174.4994,85.8112
628,19526,7295,42395,174.3987,85.8112
629,19535,7295,42395,174.3935,85.8112
630,19542,7295,42395,174.3656,85.8094
631,19570,7295,42395,173.1534,85.8076
632,19624,7295,42395,172.9952,85.8059
633,19669,7295,42395,172.5068,85.7241
634,19673,7295,42395,171.2910,85.7241
635,19698,7295,42395,171.2884,85.7241
636,19704,7295,42395,170.2811,85.1114
637,19717,7295,42395,169.0578,85.1114
638,19737,7295,42395,169.0438,85.1114
639,19741,7295,42395,169.0189,85.1114
640,19753,7295,42395,169.0123,85.1114
641,19777,7295,42395,168.8042,83.7975
642,19851,7295,42395,168.6754,82.1629
643,19855,7295,42395,165.1017,82.1629
644,19864,7295,42395,164.8852,82.1307
645,19872,7295,42395,164.8531,82.1129
646,19887,7295,42395,159.9170,82.1129
647,19896,7295,42395,159.9151,82.1129
648,19901,7295,42395,159.1502,82.1129
649,19911,7295,42395,159.1464,82.1129
650,19915,7295,42395,158.9356,82.1129
651,19937,7295,42395,157.9203,82.1129
652,19941,7295,42395,157.9007,82.1129
