SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
1309,36869,7295,42395,2.0788,54.9102
1310,36888,7295,42395,2.0786,54.9100
1311,36902,7295,42395,2.0784,54.9100
1312,36909,7295,42395,2.0783,54.9100
1313,36920,7295,42395,2.0782,54.9100
1314,36965,7295,42395,2.0781,54.9088
1315,36990,7295,42395,2.0780,54.9088
1316,37000,7295,42395,2.0778,54.9088
1317,37025,7295,42395,2.0777,54.9088
1318,37034,7295,42395,2.0776,54.9088
1319,37137,7295,42395,2.0775,54.9081
1320,37197,7295,42395,2.0769,54.9078
1321,37225,7295,42395,2.0766,54.9078
1322,37252,7295,42395,2.0765,54.9078
1323,37260,7295,42395,2.0763,54.9077
1324,37266,7295,42395,2.0762,54.9077
1325,37292,7295,42395,2.0761,54.9077
1326,37298,7295,42395,2.0760,54.9077
