SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
353,11045,7295,42395,385.2931,175.5057
354,11057,7295,42395,385.1041,175.5052
355,11060,7295,42395,385.0486,175.5051
356,11065,7295,42395,385.0389,175.5051
357,11133,7295,42395,385.0061,175.5025
358,11158,7295,42395,384.9588,175.5001
359,11162,7295,42395,384.7191,175.4979
360,11185,7295,42395,384.6569,175.3371
361,11213,7295,42395,384.3912,174.9564
362,11240,7295,42395,383.9988,174.9516
363,11255,7295,42395,383.1725,174.9505
364,11264,7295,42395,383.1053,174.9505
365,11283,7295,42395,382.8879,174.9433
366,11296,7295,42395,381.8900,174.9426
367,11300,7295,42395,381.7170,174.9420
368,11308,7295,42395,381.5420,174.9414
369,11338,7295,42395,381.5078,174.9371
370,11355,7295,42395,381.4044,174.9293
371,11395,7295,42395,380.7209,174.9251
372,11415,7295,42395,380.1340,174.9243
373,11454,7295,42395,380.0750,174.9231
374,11459,7295,42395,379.7346,174.9229
375,11470,7295,42395,379.3528,174.8766
376,11496,7295,42395,379.2918,174.7886
377,11499,7295,42395,379.2751,174.7872
378,11524,7295,42395,379.2742,174.7864
379,11528,7295,42395,379.0506,174.7826
380,11558,7295,42395,379.0477,174.7319
381,11567,7295,42395,378.9480,174.7319
382,11577,7295,42395,378.8474,174.7318
383,11600,7295,42395,378.8121,174.7316
384,11652,7295,42395,378.7519,174.7206
385,11661,7295,42395,378.6552,174.7194
386,11674,7295,42395,378.3356,174.7191
387,11697,7295,42395,378.2751,174.7191
388,11716,7295,42395,378.2123,174.6553
389,11724,7295,42395,378.1941,174.6469
390,11731,7295,42395,378.1794,174.6463
391,11753,7295,42395,377.9942,174.6174
392,11833,7295,42395,377.9290,174.5316
393,11846,7295,42395,377.9058,174.5316
394,11859,7295,42395,377.9001,174.5301
395,11866,7295,42395,377.8321,174.5299
396,11881,7295,42395,377.8103,174.4983
397,11890,7295,42395,377.7869,174.4589
398,11896,7295,42395,377.7638,174.4586
399,11908,7295,42395,377.7399,174.4586
400,11922,7295,42395,377.4761,174.4584
401,11927,7295,42395,377.4287,174.4575
402,11930,7295,42395,377.4046,174.4566
403,11936,7295,42395,377.0869,174.4566
404,11958,7295,42395,377.0247,174.4564
405,11976,7295,42395,376.9339,174.4554
406,11991,7295,42395,376.8333,174.4550
407,12028,7295,42395,376.4527,174.4506
