SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
544,17833,7295,42395,399.8093,181.3471
545,17838,7295,42395,399.7972,181.3456
546,17857,7295,42395,399.7916,181.3454
547,17872,7295,42395,399.7140,181.3428
548,17876,7295,42395,398.3354,181.3427
549,17890,7295,42395,398.0356,181.3426
550,17897,7295,42395,397.9948,181.3420
551,17907,7295,42395,397.9687,181.3420
552,17930,7295,42395,395.8893,181.3417
553,17938,7295,42395,395.8893,181.3403
554,17948,7295,42395,395.8205,181.3368
555,17957,7295,42395,395.7777,181.3368
556,17979,7295,42395,395.3881,181.3321
557,18054,7295,42395,395.1434,181.2611
558,18068,7295,42395,393.0513,181.2611
559,18095,7295,42395,392.1620,181.2609
560,18097,7295,42395,392.1087,181.2605
561,18102,7295,42395,392.1049,181.2569
562,18161,7295,42395,391.9891,181.2563
563,18165,7295,42395,391.8017,181.2563
564,18176,7295,42395,391.7548,181.2563
565,18180,7295,42395,391.6547,181.2559
566,18217,7295,42395,391.2550,181.2537
567,18239,7295,42395,391.0402,181.2524
568,18305,7295,42395,390.9794,181.2495
569,18314,7295,42395,390.8911,181.2486
570,18319,7295,42395,390.8811,181.2454
571,18338,7295,42395,390.8700,181.2438
572,18356,7295,42395,390.7778,181.2393
573,18364,7295,42395,387.5136,181.2392
574,18423,7295,42395,386.8301,181.2331
575,18439,7295,42395,386.7473,181.2325
576,18483,7295,42395,386.6937,181.2265
577,18489,7295,42395,386.5045,181.2247
578,18492,7295,42395,386.4992,181.2231
579,18593,7295,42395,386.4936,181.2221
580,18601,7295,42395,386.3157,181.1833
581,18605,7295,42395,386.2952,181.1770
582,18607,7295,42395,386.2725,181.1756
583,18616,7295,42395,386.2300,181.1755
584,18620,7295,42395,386.1864,181.1685
585,18623,7295,42395,385.9402,181.1681
586,18689,7295,42395,385.9382,181.1663
587,18695,7295,42395,385.8352,181.1662
588,18701,7295,42395,383.9544,181.1656
589,18742,7295,42395,381.5263,181.1639
590,18745,7295,42395,381.4744,181.1639
591,18746,7295,42395,381.4267,181.1623
592,18747,7295,42395,381.3839,181.1609
593,18759,7295,42395,381.3394,181.1608
594,18770,7295,42395,381.2926,181.1607
595,18824,7295,42395,381.1389,181.1603
596,18828,7295,42395,380.9060,181.1603
597,18832,7295,42395,378.6446,181.1603
598,18836,7295,42395,378.5608,181.1603
599,18871,7295,42395,378.4698,181.1590
600,18902,7295,42395,378.4066,181.1473
601,18994,7295,42395,378.2970,181.0847
602,19010,7295,42395,378.0388,181.0754
603,19028,7295,42395,378.0354,181.0636
604,19107,7295,42395,377.6220,181.0632
605,19113,7295,42395,377.5424,181.0622
606,19128,7295,42395,377.5354,181.0614
607,19135,7295,42395,377.4708,181.0610
608,19142,7295,42395,377.4080,181.0610
609,19184,7295,42395,377.3265,181.0590
610,19256,7295,42395,377.2623,181.0572
611,19258,7295,42395,376.6314,181.0572
612,19262,7295,42395,376.5987,181.0572
613,19269,7295,42395,376.3464,181.0570
614,19318,7295,42395,376.2823,181.0550
615,19324,7295,42395,376.1630,181.0548
616,19352,7295,42395,376.0439,181.0534
617,19355,7295,42395,375.9814,181.0527
618,19361,7295,42395,375.9769,181.0527
619,19372,7295,42395,374.9758,181.0489
620,19390,7295,42395,373.5677,181.0482
621,19393,7295,42395,373.5211,181.0482
622,19395,7295,42395,373.4696,181.0482
623,19414,7295,42395,373.4155,181.0476
624,19416,7295,42395,373.3484,181.0461
625,19436,7295,42395,371.7698,181.0461
626,19449,7295,42395,371.3996,181.0461
627,19454,7295,42395,371.3914,181.0461
628,19458,7295,42395,369.2663,181.0445
629,19465,7295,42395,366.9257,181.0424
630,19489,7295,42395,366.8761,181.0235
631,19512,7295,42395,366.8670,181.0052
632,19523,7295,42395,366.0215,180.9909
633,19525,7295,42395,365.9600,180.9896
634,19527,7295,42395,365.9434,180.9883
635,19563,7295,42395,365.9266,180.9288
636,19570,7295,42395,364.8557,180.9270
637,19576,7295,42395,364.8379,180.8999
638,19651,7295,42395,364.6223,180.8998
639,19666,7295,42395,364.5908,180.8990
640,19672,7295,42395,364.5556,180.8985
641,19725,7295,42395,364.4219,180.8481
642,19728,7295,42395,363.3755,180.8480
643,19740,7295,42395,362.9750,180.8459
644,19750,7295,42395,362.3908,180.8456
645,19759,7295,42395,362.1061,180.8443
646,19828,7295,42395,360.9646,180.7938
647,19852,7295,42395,357.9873,180.7933
648,19862,7295,42395,357.5861,180.7933
649,19916,7295,42395,357.4099,180.7679
650,20103,7295,42395,357.3552,180.6756
651,20115,7295,42395,355.5032,180.6756
652,20130,7295,42395,355.3367,180.6738
653,20132,7295,42395,355.2345,180.6736
654,20139,7295,42395,354.9738,180.6729
655,20147,7295,42395,354.9051,180.6726
656,20152,7295,42395,353.5791,180.6684
657,20178,7295,42395,353.5364,180.6681
658,20193,7295,42395,351.7788,180.6667
659,20202,7295,42395,351.6968,180.6653
660,20226,7295,42395,348.1906,180.6621
661,20242,7295,42395,347.3721,180.6604
