SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
412,24676,7295,42395,411.6835,160.9022
413,24755,7295,42395,410.9240,160.8919
414,24765,7295,42395,410.6417,160.8891
415,24795,7295,42395,410.6231,160.6235
416,24802,7295,42395,410.5901,160.5965
417,24894,7295,42395,410.3726,160.4407
418,24919,7295,42395,410.3703,160.4407
419,24927,7295,42395,410.3490,160.4402
420,24971,7295,42395,410.3476,160.4402
421,25118,7295,42395,410.1547,160.3765
422,25128,7295,42395,409.7566,160.3747
423,25181,7295,42395,409.7332,160.3679
424,25186,7295,42395,409.7218,160.3678
425,25217,7295,42395,409.6641,160.3575
426,25252,7295,42395,409.5762,160.3031
427,25257,7295,42395,409.4209,160.2396
428,25274,7295,42395,407.9951,160.2305
429,25297,7295,42395,405.6525,160.2144
430,25335,7295,42395,405.4363,160.2048
431,25422,7295,42395,405.3370,160.1982
432,25430,7295,42395,403.6477,160.1935
433,25500,7295,42395,403.6278,160.1780
434,25564,7295,42395,403.6025,160.1722
435,25574,7295,42395,403.5916,160.1721
436,25664,7295,42395,403.5705,160.1616
437,25672,7295,42395,403.5558,160.1576
438,25789,7295,42395,403.4976,160.1511
439,25836,7295,42395,403.4539,160.1339
440,25857,7295,42395,403.4387,160.1324
441,25864,7295,42395,403.4360,160.1305
442,25932,7295,42395,403.4186,160.1249
443,25947,7295,42395,403.3855,160.1227
444,25968,7295,42395,403.2341,160.1218
445,25977,7295,42395,403.2237,160.1211
446,26010,7295,42395,403.2222,160.1189
447,26042,7295,42395,403.0720,160.0727
448,26048,7295,42395,403.0289,160.0572
449,26070,7295,42395,402.9778,160.0346
450,26117,7295,42395,401.4748,160.0235
451,26183,7295,42395,401.4045,160.0199
452,26188,7295,42395,401.4015,160.0198
453,26272,7295,42395,401.3630,160.0012
454,26325,7295,42395,401.3560,159.9734
455,26395,7295,42395,401.3328,159.9691
456,26459,7295,42395,401.3211,159.8284
457,26479,7295,42395,401.3142,159.8284
458,26523,7295,42395,401.3038,159.8284
459,26565,7295,42395,401.0251,159.4600
460,26594,7295,42395,400.9296,159.4593
461,26603,7295,42395,399.3307,159.4520
462,26769,7295,42395,399.2612,159.3077
463,26864,7295,42395,398.8034,159.2863
464,26870,7295,42395,398.7969,159.2854
465,26879,7295,42395,398.7906,159.1448
466,26908,7295,42395,398.7866,159.1392
